id,image_url,image_url_suffix,imageUrls,product_url,color,occasion,size,width,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,cmsLinkAndroid,cmsLinkIos,arModelAndroidUrl,arModelIOSUrl,arModelOriginalUrl,qty,frameColorImage,subCollection,subCollectionId,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,inclusiveText,arModelMsiteAndDesktopUrl,brand_logo
200379,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-brown-gradient-full-rim-aviator-vincent-chase-polarized-vintage-vc-s11075-c11-sunglasses_g_3378_6_02_22.jpg,/v/i/gold-brown-gradient-full-rim-aviator-vincent-chase-polarized-vintage-vc-s11075-c11-sunglasses_g_3378_6_02_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s11075-c11-sunglasses.html,Gold,Vacation,Medium,138 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S11075,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Wired up,[],0,True,sunglasses,[],0,8079,4.4,190.0,"Medium,Aviator,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200379/android/sku_200379.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200379/ios/sku_200379.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200379/orignal/sku_200379.glb,3040,https://ds-static.lenskart.com/product_color_bubble_images/200379_bubble.png,Wired up,25029.0,[],True,False,Gold Aviator Full Rim Sunglasses,[],,,
206743,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-brown-brown-rimless-square-vincent-chase-met-effect-vc-s15397-c3-sunglasses_g_1017_02_02_23.jpg,/v/i/gold-brown-brown-rimless-square-vincent-chase-met-effect-vc-s15397-c3-sunglasses_g_1017_02_02_23.jpg,[],https://www.lenskart.com/vincent-chase-vc-s15397-c3-sunglasses.html,Gold Black,Vacation,Wide,142 mm,,Vincent Chase,Vincent Chase,VC S15397,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Met Effect,[],0,True,sunglasses,[],0,3508,0.0,,"Wide,Rectangle/ Square,Vincent Chase,Rimless",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/206743/android/sku_206743.glb,https://lookr-static.lenskart.com/frameassets/206743/ios/sku_206743.scn,https://lookr-static.lenskart.com/frameassets/206743/orignal/sku_206743.glb,4536,https://ds-static.lenskart.com/product_color_bubble_images/206743_bubble.png,MET EFFECT,25043.0,[],True,False,Gold Brown Rectangle/ Square Rimless Sunglasses,[],,,
212813,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/tortoise-blue-mirror-half-rim-wayfarer-blue-billion-lenskart-boost-lkb-s16443-c1-sunglasses_csvfile-1699618250767-g_1195-2.jpg,/l/i/tortoise-blue-mirror-half-rim-wayfarer-blue-billion-lenskart-boost-lkb-s16443-c1-sunglasses_csvfile-1699618250767-g_1195-2.jpg,[],https://www.lenskart.com/lenskart-boost-lkb-s16443-c1-sunglasses.html,Tortoise,Sports,Wide,143 mm,,Lenskart Boost,Lenskart Boost,LKB S16443,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,CRICKET BOOST,[],0,True,sunglasses,[],0,1463,0.0,,"Wide,Wayfarer,Lenskart Boost,Half Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212813/android/sku_212813.glb,https://lookr-static.lenskart.com/frameassets/212813/ios/sku_212813.scn,https://lookr-static.lenskart.com/frameassets/212813/orignal/sku_212813.glb,286,https://ds-static.lenskart.com/product_color_bubble_images/212813_bubble.png,CRICKET BOOST,27221.0,[],True,False,Tortoise Blue Mirror Half Rim Sports Lenskart Boost CRICKET BOOST Sunglasses,[],,,
212306,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-dual-tone-full-rim-square-vincent-chase-polarized-holiday-edit-2-0-vc-s16340-c1-sunglasses_212306_2_19_10_2023.jpg,/v/i/brown-dual-tone-full-rim-square-vincent-chase-polarized-holiday-edit-2-0-vc-s16340-c1-sunglasses_212306_2_19_10_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16340-c1-sunglasses.html,Brown,Vacation,Medium,140 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16340,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,1001,0.0,,"Medium,Square,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212306/android/sku_212306.glb,https://lookr-static.lenskart.com/frameassets/212306/ios/sku_212306.scn,https://lookr-static.lenskart.com/frameassets/212306/orignal/sku_212306.glb,696,https://ds-static.lenskart.com/product_color_bubble_images/212306_bubble.png,HOLIDAY EDIT 2.0,27241.0,[],True,False,,[],,,
147042,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-black-full-rim-aviator-vincent-chase-the-metal-edit-vc-s13835-c2-polarized-sunglasses_vincent-chose-vc-s13835-frll-rum-c2-sunglasses_sunglasses_g_8026_28july23.jpg,/v/i/silver-black-full-rim-aviator-vincent-chase-the-metal-edit-vc-s13835-c2-polarized-sunglasses_vincent-chose-vc-s13835-frll-rum-c2-sunglasses_sunglasses_g_8026_28july23.jpg,[],https://www.lenskart.com/vincent-chase-vincent-chase-vc-s13835-full-rim-c2-sunglasses.html,Silver,Vacation,Wide,142 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S13835,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,,[],0,True,sunglasses,[],1229,8583,4.8,41.0,"Wide,Aviator,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/147042/android/sku_147042.glb,https://lookr-static.lenskart.com/frameassets/147042/ios/sku_147042.scn,https://lookr-static.lenskart.com/frameassets/147042/orignal/sku_147042.glb,1999,https://ds-static.lenskart.com/product_color_bubble_images/147042_bubble.png,The Metal Edit,26621.0,[],True,False,Silver Black Aviator Full Rim Sunglasses,[],,,
211349,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/kiara-advani:-yellow-full-rim-cateye-vincent-chase-holiday-edit-vc-s16145-c5-polarized-sunglasses_csvfile-1705967205084-ksun2.png,/v/i/kiara-advani:-yellow-full-rim-cateye-vincent-chase-holiday-edit-vc-s16145-c5-polarized-sunglasses_csvfile-1705967205084-ksun2.png,[],https://www.lenskart.com/vincent-chase-vc-s16145-c5-sunglasses.html,Yellow,Vacation,Wide,143 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16145,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Holiday Edit,[],0,True,sunglasses,[],0,581,0.0,,"Wide,Cat Eye,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/211349/android/sku_211349.glb,https://lookr-static.lenskart.com/frameassets/211349/ios/sku_211349.scn,https://lookr-static.lenskart.com/frameassets/211349/orignal/sku_211349.glb,1010,,HOLIDAY EDIT,27232.0,[],True,False,Yellow Cat Eye Full Rim Sunglasses,[],,,
213283,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-red--full-rim-geometric-vincent-chase-heroes-vc-s16558-c2-polarized-sunglasses_csvfile-1705492118288-213283-desk.png,/v/i/black-red--full-rim-geometric-vincent-chase-heroes-vc-s16558-c2-polarized-sunglasses_csvfile-1705492118288-213283-desk.png,[],https://www.lenskart.com/vincent-chase-vc-s16558-c2-sunglasses.html,Black,Vacation,Medium,139 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16558,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Heroes,[],0,False,sunglasses,[],0,152,0.0,,"Medium,Geometric,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/213283/android/sku_213283.glb,https://lookr-static.lenskart.com/frameassets/213283/ios/sku_213283.scn,https://lookr-static.lenskart.com/frameassets/213283/orignal/sku_213283.glb,668,https://ds-static.lenskart.com/product_color_bubble_images/213283_bubble.png,HEROES,27681.0,[],True,False,Black Full Rim Geometric Vincent Chase HEROES Sunglasses,[],,,
212262,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-studio-lk-s16324-c1-sunglasses_csvfile-1699600671789-img_4305.jpg,/l/i/lenskart-studio-lk-s16324-c1-sunglasses_csvfile-1699600671789-img_4305.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16324-c1-sunglasses.html,Black,Vacation,Wide,142 mm,,Lenskart STUDIO,Lenskart STUDIO,LK S16324,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,GULMARG,[],0,False,sunglasses,[],0,2200,0.0,,"Wide,Rectangle/ Square,Lenskart STUDIO,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212262/android/sku_212262.glb,https://lookr-static.lenskart.com/frameassets/212262/ios/sku_212262.scn,https://lookr-static.lenskart.com/frameassets/212262/orignal/sku_212262.glb,22,https://ds-static.lenskart.com/product_color_bubble_images/212262_bubble.png,GULMARG,27252.0,[],True,False,Gold Black Yellow Full Rim Rectangle/Square Sunglasses,[],,,
131015,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-black-sky-blue-mirror-full-rim-aviator-shape-vincent-chase-polarized-the-metal-edit-vc-s11075-c7-polarized-sunglasses_vincent-chase-polarized-vc-s11075-c7-sunglasses_sunglasses_g_4936_1_1_5july23.jpg,/v/i/silver-black-sky-blue-mirror-full-rim-aviator-shape-vincent-chase-polarized-the-metal-edit-vc-s11075-c7-polarized-sunglasses_vincent-chase-polarized-vc-s11075-c7-sunglasses_sunglasses_g_4936_1_1_5july23.jpg,[],https://www.lenskart.com/vincent-chase-polarized-vc-s11075-c7-sunglasses.html,Silver,Vacation,Medium,138 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S11075,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,,[],0,True,sunglasses,[],21990,23792,4.4,190.0,"Medium,Aviator,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/131015/android/sku_131015.glb,https://lookr-static.lenskart.com/frameassets/131015/ios/sku_131015.scn,https://lookr-static.lenskart.com/frameassets/131015/orignal/sku_131015.glb,969,https://ds-static.lenskart.com/product_color_bubble_images/131015_bubble.png,The Metal Edit,26621.0,[],True,False,Silver Aviator Full Rim Sunglasses,[],,,
147033,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-transparent-full-rim-geometric-vincent-chase-style-cast-pc-vc-s13833-c2-sunglasses_vincent-chase-vc-s13833-c2-suglasses_suglasses_g_6205_28july23.jpg,/v/i/grey-transparent-full-rim-geometric-vincent-chase-style-cast-pc-vc-s13833-c2-sunglasses_vincent-chase-vc-s13833-c2-suglasses_suglasses_g_6205_28july23.jpg,[],https://www.lenskart.com/vincent-chase-vc-s13833-c2-suglasses.html,Grey,Vacation,Wide,145 mm,,Vincent Chase,Vincent Chase,VC S13833,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,,[],0,True,sunglasses,[],2462,4509,4.5,22.0,"Wide,Geometric,Vincent Chase,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/147033/android/sku_147033.glb,https://lookr-static.lenskart.com/frameassets/147033/ios/sku_147033.scn,https://lookr-static.lenskart.com/frameassets/147033/orignal/sku_147033.glb,1039,https://ds-static.lenskart.com/product_color_bubble_images/147033_bubble.png,Style Cast (PC),26623.0,[],False,False,Grey Transparent Geometric Full Rim Sunglasses,[],,,
212310,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16341-c3-sunglasses_img_1537_21_11_2023.jpg,/v/i/vincent-chase-vc-s16341-c3-sunglasses_img_1537_21_11_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16341-c3-sunglasses.html,Green,Vacation,Medium,140 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16341,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,1213,0.0,,"Medium,Clubmaster,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212310/android/sku_212310.glb,https://lookr-static.lenskart.com/frameassets/212310/ios/sku_212310.scn,https://lookr-static.lenskart.com/frameassets/212310/orignal/sku_212310.glb,959,https://ds-static.lenskart.com/product_color_bubble_images/212310_bubble.png,HOLIDAY EDIT 2.0,27241.0,[],False,False,Silver Maroon Green Full Rim Clubmaster Sunglasses,[],,,
200430,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/black-silver-blue-gradient-full-rim-wayfarer-vincent-chase-polarized-tinted-vc-s11110-c11-sunglasses_g_2348_9_27_22.jpg,/v/i/black-silver-blue-gradient-full-rim-wayfarer-vincent-chase-polarized-tinted-vc-s11110-c11-sunglasses_g_2348_9_27_22.jpg,[],https://www.lenskart.com/vincent-chase-vc-s11110-c11-sunglasses.html,Black,Vacation,Wide,145 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S11110,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Tinted,[],0,True,sunglasses,[],0,3841,4.45,169.0,"Wide,Wayfarer,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/200430/android/sku_200430.glb,,https://lookr-static.lenskart.com/frameassets/200430/orignal/sku_200430.glb,960,https://ds-static.lenskart.com/product_color_bubble_images/200430_bubble.png,TINTED,25044.0,[],True,False,Black Silver Wayfarer Full Rim Sunglasses,[],,,
213294,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16561-c2-sunglasses_img_9727_29_dec23.jpg,/v/i/vincent-chase-vc-s16561-c2-sunglasses_img_9727_29_dec23.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16561-c2-sunglasses.html,Silver,Vacation,Medium,139 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16561,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Heroes,[],0,False,sunglasses,[],0,100,0.0,,"Medium,Geometric,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/213294/android/sku_213294.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/213294/ios/sku_213294.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/213294/orignal/sku_213294.glb,706,https://ds-static.lenskart.com/product_color_bubble_images/213294_bubble.png,HEROES,27681.0,[],True,False,Silver Full Rim Geometric Vincent Chase HEROES Sunglasses,[],,,
213521,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/matte-blue-yellow-mirror-half-rim-wayfarer-sports-blue-billion-lenskart-boost-lkb-s16582-c1-sunglasses_csvfile-1699618488662-g_1187-2.jpg,/l/i/matte-blue-yellow-mirror-half-rim-wayfarer-sports-blue-billion-lenskart-boost-lkb-s16582-c1-sunglasses_csvfile-1699618488662-g_1187-2.jpg,[],https://www.lenskart.com/lenskart-boost-lkb-s16582-c1-sunglass.html,Blue,Sports,Extra Wide,153 mm,,Lenskart Boost,Lenskart Boost,LKB S16582,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,CRICKET BOOST,[],0,True,sunglasses,[],0,1866,0.0,,"Extra Wide,Wayfarer,Lenskart Boost,Half Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/213521/android/sku_213521.glb,https://lookr-static.lenskart.com/frameassets/213521/ios/sku_213521.scn,https://lookr-static.lenskart.com/frameassets/213521/orignal/sku_213521.glb,378,https://ds-static.lenskart.com/product_color_bubble_images/213521_bubble.png,CRICKET BOOST,27221.0,[],True,False,Lenskart Boost LKB S16582 C1 Sunglasses,[],,,
213291,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16560-c2-sunglasses_img_9708_29_dec23.jpg,/v/i/vincent-chase-vc-s16560-c2-sunglasses_img_9708_29_dec23.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16560-c2-sunglasses.html,Black,,Wide,141 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16560,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Heroes,[],0,False,sunglasses,[],0,112,0.0,,"Wide,Rectangle/ Square,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/213291/android/sku_213291.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/213291/ios/sku_213291.scn,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/213291/orignal/sku_213291.glb,691,https://ds-static.lenskart.com/product_color_bubble_images/213291_bubble.png,HEROES,27681.0,[],True,False,Black Full Rim Rectangle/ Square Vincent Chase HEROES Sunglasses,[],,,
212312,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-gradient-full-rim-rectangle-vincent-chase-polarized-holiday-edit-2-0-vc-s16342-c2-sunglasses_212312_2_19_10_2023.jpg,/v/i/brown-gradient-full-rim-rectangle-vincent-chase-polarized-holiday-edit-2-0-vc-s16342-c2-sunglasses_212312_2_19_10_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s-16342-c2-sunglass.html,Brown,Vacation,Medium,140 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16342,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,867,0.0,,"Medium,Rectangle,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212312/android/sku_212312.glb,https://lookr-static.lenskart.com/frameassets/212312/ios/sku_212312.scn,https://lookr-static.lenskart.com/frameassets/212312/orignal/sku_212312.glb,1036,https://ds-static.lenskart.com/product_color_bubble_images/212312_bubble.png,HOLIDAY EDIT 2.0,27241.0,[],True,False,Brown Gradient Full Rim Rectangle,[],,,
213215,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s16529-c2-sunglasses_img_9304_15_12_2023.jpg,/v/i/vincent-chase-vc-s16529-c2-sunglasses_img_9304_15_12_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16529-c2-sunglasses.html,Gold,Vacation,Medium,136 mm,,Vincent Chase,Vincent Chase,VC S16529,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Petite,[],0,False,sunglasses,[],0,839,0.0,,"Medium,Geometric,Vincent Chase,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/213215/android/sku_213215.glb,https://lookr-static.lenskart.com/frameassets/213215/ios/sku_213215.scn,https://lookr-static.lenskart.com/frameassets/213215/orignal/sku_213215.glb,658,https://ds-static.lenskart.com/product_color_bubble_images/213215_bubble.png,PETITE,27601.0,[],True,False,Gold Full Rim Geometric Sunglasses,[],,,
135531,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-black-brown-full-rim-rectangle-square-vincent-chase-online-the-metal-edit-vc-s12593-p-c3-polarized-sunglasses_csvfile-1687346139589-g_2549.jpg,/v/i/silver-black-brown-full-rim-rectangle-square-vincent-chase-online-the-metal-edit-vc-s12593-p-c3-polarized-sunglasses_csvfile-1687346139589-g_2549.jpg,[],https://www.lenskart.com/vincent-chase-full-rim-vc-s12593-c3-sunglasses.html,Silver,Vacation,Wide,143 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S12593/P,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,,[],0,True,sunglasses,[],4836,6910,4.55,71.0,"Wide,Rectangle/ Square,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/135531/android/sku_135531.glb,https://lookr-static.lenskart.com/frameassets/135531/ios/sku_135531.scn,https://lookr-static.lenskart.com/frameassets/135531/orignal/sku_135531.glb,53,https://ds-static.lenskart.com/product_color_bubble_images/135531_bubble.png,The Metal Edit,26621.0,[],False,False,Silver Rectangle/ Square Full Rim Sunglasses,[],,,
212303,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-pink-full-rim-aviator-vincent-chase-polarized-holiday-edit-2-0-vc-s16339-c1-sunglasses_212303_2_19_10_2023.jpg,/v/i/grey-pink-full-rim-aviator-vincent-chase-polarized-holiday-edit-2-0-vc-s16339-c1-sunglasses_212303_2_19_10_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16339-c1-sunglasses.html,Grey,Vacation,Wide,143 mm,,Vincent Chase Polarized,Vincent Chase Polarized,VC S16339,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Holiday Edit 2.0,[],0,True,sunglasses,[],0,1349,0.0,,"Wide,Aviator,Vincent Chase Polarized,Full Rim",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://lookr-static.lenskart.com/frameassets/212303/android/sku_212303.glb,https://lookr-static.lenskart.com/frameassets/212303/ios/sku_212303.scn,https://lookr-static.lenskart.com/frameassets/212303/orignal/sku_212303.glb,670,https://ds-static.lenskart.com/product_color_bubble_images/212303_bubble.png,HOLIDAY EDIT 2.0,27241.0,[],True,False,,[],,,
213248,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/pink-silver-rimless-round-vincent-chase-fashion-essentials-vc-s16543-c2-sunglasses_img_0687_24_01_2024.jpg,/v/i/pink-silver-rimless-round-vincent-chase-fashion-essentials-vc-s16543-c2-sunglasses_img_0687_24_01_2024.jpg,[],https://www.lenskart.com/vincent-chase-vc-s16543-c2-sunglasses.html,Silver,,Medium,137 mm,,Vincent Chase,Vincent Chase,VC S16543,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1500}]",False,Fashion Essentials 2.0,[],0,False,sunglasses,[],0,107,0.0,,"Medium,Round,Vincent Chase,Rimless",VCSUN,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,,,,1224,https://ds-static.lenskart.com/product_color_bubble_images/213248_bubble.png,Fashion Essentials 2.0,27721.0,[],False,False,Pink Silver Rimless Round Vincent Chase Fashion Essentials VC S16543-C2 Sunglasses,[],,,
